Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Duration,Total Packets,Total Length,Packet Length Min,Packet Length Max,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Flow IAT Total,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count
64.113.118.122-71.126.222.64-123-123-UDP,64.113.118.122,123,71.126.222.64,123,UDP,0.0,1,76,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71.126.222.64-128.167.178.183-0-0-ICMP,71.126.222.64,0,128.167.178.183,0,ICMP,72.020462,9,1748,80,576,24.270880128483487,0.12496448578738638,9.00255775,9.202078991023493,28.767814,1.208952,72.020462,0,0,0,0,0,0,0,0
71.126.222.64-177.125.179.204-36851-80-TCP,71.126.222.64,36851,177.125.179.204,80,TCP,0.25393600000001015,6,886,40,666,3489.06811165004,23.62800075609508,0.05078720000000203,0.04617483885407627,0.08678900000001022,9.000000005698894e-06,0.25393600000001015,1,1,0,1,6,0,0,0
71.126.222.64-177.125.179.204-48844-80-TCP,71.126.222.64,48844,177.125.179.204,80,TCP,5.254950000000001,6,880,40,660,167.46115567227088,1.1417806068563923,1.05099,2.2546159566026986,5.083459000000001,0.0005019999999991143,5.254950000000001,0,1,1,1,6,0,0,0
71.126.222.64-177.125.179.204-48845-80-TCP,71.126.222.64,48845,177.125.179.204,80,TCP,5.224703,10,1043,40,663,199.62857218869667,1.9139843929884628,0.5805225555555555,1.632003993878623,4.931265999999999,0.0001029999999992981,5.224703,0,1,1,1,10,0,0,0
71.126.222.64-177.125.179.204-48846-80-TCP,71.126.222.64,48846,177.125.179.204,80,TCP,5.274433999999999,6,888,40,656,168.3592969406765,1.1375628171667331,1.0548867999999998,2.263571208769165,5.1033729999999995,8.200000000080365e-05,5.274433999999999,1,1,0,1,6,0,0,0
71.126.222.64-177.125.179.204-48850-80-TCP,71.126.222.64,48850,177.125.179.204,80,TCP,0.17331800000000008,6,883,40,663,5094.6814525900345,34.618447016466824,0.03466360000000002,0.04602057930752305,0.0863789999999991,0.00011100000000041632,0.17331800000000008,1,1,0,1,6,0,0,0
71.126.222.64-177.125.179.204-48851-80-TCP,71.126.222.64,48851,177.125.179.204,80,TCP,0.21196799999999882,6,892,40,660,4208.182367149781,28.30615942029001,0.04239359999999977,0.04242254806467882,0.08649799999999885,4.999999999810711e-06,0.21196799999999882,1,1,0,1,6,0,0,0
71.126.222.64-177.125.179.204-48852-80-TCP,71.126.222.64,48852,177.125.179.204,80,TCP,0.26194199999999945,9,996,40,656,3802.368463247597,34.35875117392407,0.03274274999999993,0.043599209857682994,0.08818600000000032,7.599999999996498e-05,0.26194199999999945,0,1,1,1,9,0,0,0
71.126.222.64-177.125.179.204-48860-80-TCP,71.126.222.64,48860,177.125.179.204,80,TCP,0.22117099999999823,6,886,40,666,4005.9501471712256,27.12833056775096,0.04423419999999965,0.043233375223315273,0.08898700000000304,9.000000005698894e-06,0.22117099999999823,1,1,0,1,6,0,0,0
71.126.222.64-177.125.179.204-48861-80-TCP,71.126.222.64,48861,177.125.179.204,80,TCP,0.2745570000000015,9,996,40,656,3627.6620155377373,32.780078453654255,0.03431962500000019,0.04371485870285296,0.09240099999999529,5.000000001587068e-06,0.2745570000000015,1,1,0,1,9,0,0,0
71.126.222.64-177.125.179.204-48876-80-TCP,71.126.222.64,48876,177.125.179.204,80,TCP,5.232019000000008,10,1032,40,652,197.24699011987502,1.9113080437972385,0.5813354444444454,1.6355174322406472,4.941447000000011,9.699999998247222e-05,5.232019000000008,0,1,1,1,10,0,0,0
71.126.222.64-177.125.179.204-48877-80-TCP,71.126.222.64,48877,177.125.179.204,80,TCP,5.2608940000000075,6,888,40,668,168.79260445087826,1.1404905706140422,1.0521788000000014,2.2571545603643832,5.089174000000014,9.000000005698894e-06,5.2608940000000075,1,1,0,1,6,0,0,0
71.126.222.64-177.125.179.204-48881-80-TCP,71.126.222.64,48881,177.125.179.204,80,TCP,0.17749399999999582,6,888,40,668,5002.986016428842,33.803959570465146,0.035498799999999164,0.045504383016371316,0.08667400000001635,9.000000005698894e-06,0.17749399999999582,1,1,0,1,6,0,0,0
71.126.222.64-177.125.179.204-48882-80-TCP,71.126.222.64,48882,177.125.179.204,80,TCP,0.21530799999999317,6,872,40,652,4050.0120757242075,27.867055566909684,0.04306159999999863,0.042649112122058165,0.08699000000001433,9.000000005698894e-06,0.21530799999999317,1,1,0,1,6,0,0,0
71.126.222.64-177.125.179.204-48891-80-TCP,71.126.222.64,48891,177.125.179.204,80,TCP,0.21649100000001908,7,928,40,668,4286.552327810016,32.33390764511866,0.03608183333333651,0.04035945578630754,0.08729999999999905,0.00011800000001471744,0.21649100000001908,1,1,0,1,7,0,0,0
71.126.222.64-177.125.179.204-48893-80-TCP,71.126.222.64,48893,177.125.179.204,80,TCP,0.24732600000001526,6,885,40,665,3578.273210256687,24.25947939157076,0.049465200000003054,0.04516606646255484,0.0866709999999955,1.0000000003174137e-05,0.24732600000001526,1,1,0,1,6,0,0,0
71.126.222.64-177.125.179.204-52549-80-TCP,71.126.222.64,52549,177.125.179.204,80,TCP,0.2955810000000021,6,888,40,668,3004.2526414079175,20.29900433383728,0.05911620000000042,0.05550159662748384,0.1205759999999998,1.8000000000739647e-05,0.2955810000000021,1,1,0,1,6,0,0,0
71.126.222.64-177.125.179.204-52550-80-TCP,71.126.222.64,52550,177.125.179.204,80,TCP,0.317692000000001,9,996,40,656,3135.1119952658455,28.329325258426312,0.03971150000000012,0.043440862442109957,0.09254500000000121,0.00015600000000048908,0.317692000000001,1,1,0,1,9,0,0,0
71.126.222.64-177.125.179.204-52562-80-TCP,71.126.222.64,52562,177.125.179.204,80,TCP,0.26572800000000996,7,928,40,668,3492.2928709054568,26.342726396916163,0.04428800000000166,0.038370401410468755,0.08611300000001165,2.599999999119973e-05,0.26572800000000996,1,1,0,1,7,0,0,0
71.126.222.64-177.125.179.204-52573-80-TCP,71.126.222.64,52573,177.125.179.204,80,TCP,5.223362999999978,9,1003,40,663,192.0218832196813,1.723027865380989,0.6529203749999972,1.7429980156593006,4.965353999999991,8.900000000267028e-05,5.223362999999978,0,1,1,1,9,0,0,0
71.126.222.64-177.125.179.204-52574-80-TCP,71.126.222.64,52574,177.125.179.204,80,TCP,5.261057999999991,6,900,40,668,171.06825281150702,1.1404550187433802,1.0522115999999984,2.2574336280057707,5.089709999999997,3.999999989900971e-06,5.261057999999991,1,1,0,1,6,0,0,0
71.126.222.64-177.125.179.204-52575-80-TCP,71.126.222.64,52575,177.125.179.204,80,TCP,5.240152999999992,6,874,40,654,166.78902314493513,1.1450047355487538,1.0480305999999984,2.2484035603557215,5.069380999999993,0.00012000000000966793,5.240152999999992,1,1,0,1,6,0,0,0
71.126.222.64-177.125.179.204-52578-80-TCP,71.126.222.64,52578,177.125.179.204,80,TCP,0.2580810000000042,9,994,40,654,3851.5039851828833,34.87277250165589,0.03226012500000053,0.04403121396541973,0.08829000000000065,6.499999997799932e-05,0.2580810000000042,0,1,1,1,9,0,0,0
71.126.222.64-177.125.179.204-52581-80-TCP,71.126.222.64,52581,177.125.179.204,80,TCP,0.19412500000001387,6,883,40,663,4548.615582742753,30.907920154537393,0.038825000000002774,0.043677623607522864,0.08727799999999775,1.0000000003174137e-05,0.19412500000001387,1,1,0,1,6,0,0,0
71.126.222.64-177.125.179.204-52582-80-TCP,71.126.222.64,52582,177.125.179.204,80,TCP,0.19056900000001065,6,900,40,668,4722.698864977776,31.484659099851836,0.03811380000000213,0.043522653569141055,0.08606599999998821,5.000000015797923e-06,0.19056900000001065,1,1,0,1,6,0,0,0
71.126.222.64-177.125.179.204-59077-80-TCP,71.126.222.64,59077,177.125.179.204,80,TCP,0.21774400000001037,6,888,40,668,4078.1835550001733,27.55529429054171,0.04354880000000207,0.0425726530615515,0.08623399999999037,1.0000000003174137e-05,0.21774400000001037,1,1,0,1,6,0,0,0
71.126.222.64-177.125.179.204-59089-80-TCP,71.126.222.64,59089,177.125.179.204,80,TCP,0.37701700000002347,7,928,40,668,2461.4274687877264,18.566802027493626,0.06283616666667058,0.0664898630933195,0.1738210000000322,5.000000044219632e-06,0.37701700000002347,1,1,0,1,7,0,0,0
71.126.222.64-177.125.179.204-59091-80-TCP,71.126.222.64,59091,177.125.179.204,80,TCP,0.2588309999999865,9,1005,40,665,3882.8424725015648,34.77172363434237,0.03235387499999831,0.044228230766061576,0.08948499999996784,9.699999998247222e-05,0.2588309999999865,0,1,1,1,9,0,0,0
71.126.222.64-177.125.179.204-[TCP Dup ACK 25282#1] 48860-80-TCP,71.126.222.64,[TCP Dup ACK 25282#1] 48860,177.125.179.204,80,TCP,0.0,1,52,52,52,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71.126.222.64-177.125.179.204-[TCP Dup ACK 25336#1] 48861-80-TCP,71.126.222.64,[TCP Dup ACK 25336#1] 48861,177.125.179.204,80,TCP,0.0,1,52,52,52,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71.126.222.64-177.125.179.204-[TCP Dup ACK 3298#1] 48846-80-TCP,71.126.222.64,[TCP Dup ACK 3298#1] 48846,177.125.179.204,80,TCP,0.0,1,52,52,52,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71.126.222.64-177.125.179.204-[TCP Dup ACK 3356#1] 48844-80-TCP,71.126.222.64,[TCP Dup ACK 3356#1] 48844,177.125.179.204,80,TCP,0.0,1,52,52,52,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71.126.222.64-177.125.179.204-[TCP Dup ACK 3492#1] 48851-80-TCP,71.126.222.64,[TCP Dup ACK 3492#1] 48851,177.125.179.204,80,TCP,0.0,1,52,52,52,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71.126.222.64-177.125.179.204-[TCP Dup ACK 47687#1] 48877-80-TCP,71.126.222.64,[TCP Dup ACK 47687#1] 48877,177.125.179.204,80,TCP,0.0,1,52,52,52,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71.126.222.64-177.125.179.204-[TCP Dup ACK 47838#1] 48881-80-TCP,71.126.222.64,[TCP Dup ACK 47838#1] 48881,177.125.179.204,80,TCP,0.0,1,52,52,52,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71.126.222.64-177.125.179.204-[TCP Dup ACK 47854#1] 48882-80-TCP,71.126.222.64,[TCP Dup ACK 47854#1] 48882,177.125.179.204,80,TCP,0.0,1,52,52,52,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71.126.222.64-177.125.179.204-[TCP Dup ACK 53118#1] 52574-80-TCP,71.126.222.64,[TCP Dup ACK 53118#1] 52574,177.125.179.204,80,TCP,0.0,1,52,52,52,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71.126.222.64-177.125.179.204-[TCP Dup ACK 53168#1] 52575-80-TCP,71.126.222.64,[TCP Dup ACK 53168#1] 52575,177.125.179.204,80,TCP,0.0,1,52,52,52,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71.126.222.64-177.125.179.204-[TCP Dup ACK 53210#1] 52573-80-TCP,71.126.222.64,[TCP Dup ACK 53210#1] 52573,177.125.179.204,80,TCP,0.0,1,52,52,52,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71.126.222.64-177.125.179.204-[TCP Dup ACK 53395#1] 52582-80-TCP,71.126.222.64,[TCP Dup ACK 53395#1] 52582,177.125.179.204,80,TCP,0.0,1,52,52,52,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71.126.222.64-177.125.179.204-[TCP Dup ACK 53433#1] 52581-80-TCP,71.126.222.64,[TCP Dup ACK 53433#1] 52581,177.125.179.204,80,TCP,0.0,1,52,52,52,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71.126.222.64-177.125.179.204-[TCP Dup ACK 69728#1] 48893-80-TCP,71.126.222.64,[TCP Dup ACK 69728#1] 48893,177.125.179.204,80,TCP,0.0,1,52,52,52,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71.126.222.64-177.125.179.204-[TCP Dup ACK 74194#1] 59077-80-TCP,71.126.222.64,[TCP Dup ACK 74194#1] 59077,177.125.179.204,80,TCP,0.0,1,52,52,52,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71.126.222.64-177.125.179.204-[TCP Dup ACK 8294#1] 52549-80-TCP,71.126.222.64,[TCP Dup ACK 8294#1] 52549,177.125.179.204,80,TCP,0.0,1,52,52,52,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71.126.222.64-177.125.179.204-[TCP Dup ACK 8345#1] 52550-80-TCP,71.126.222.64,[TCP Dup ACK 8345#1] 52550,177.125.179.204,80,TCP,0.0,1,52,52,52,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71.126.222.64-177.125.179.204-[TCP Dup ACK 90625#1] 36851-80-TCP,71.126.222.64,[TCP Dup ACK 90625#1] 36851,177.125.179.204,80,TCP,0.0,1,52,52,52,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71.126.222.64-177.125.214.153-36724-80-TCP,71.126.222.64,36724,177.125.214.153,80,TCP,58.526866000000005,8,1673,40,729,28.585162923297478,0.1366893624545008,8.360980857142858,21.955827774496363,58.152033,0.00041099999999971715,58.526866000000005,1,1,0,2,8,0,0,0
71.126.222.64-188.72.200.132-38047-80-TCP,71.126.222.64,38047,188.72.200.132,80,TCP,6.032230999999996,8,1673,40,729,277.3434903272108,1.3262091587672962,0.8617472857142852,2.248122635032968,5.959907000000001,0.0003189999999904103,6.032230999999996,1,1,0,2,8,0,0,0
71.126.222.64-192.120.148.227-0-0-ICMP,71.126.222.64,0,192.120.148.227,0,ICMP,298.960111,300,26400,88,88,88.3060951231718,1.0034783536724068,0.9998665919732441,0.007265532967564515,1.0483910000000005,0.9508339999999986,298.960111,0,0,0,0,0,0,0,0
71.126.222.64-192.95.27.190-0-0-ICMP,71.126.222.64,0,192.95.27.190,0,ICMP,298.960359,300,25836,76,88,86.41948412966684,1.003477521245551,0.9998674214046823,0.7622892828973329,4.577697999999998,0.0012860000000003424,298.96035900000004,0,0,0,0,0,0,0,0
71.126.222.64-195.198.120.238-0-0-ICMP,71.126.222.64,0,195.198.120.238,0,ICMP,299.70364,301,26488,88,88,88.38064162317147,1.0043254729905848,0.9990121333333333,0.34140555347940144,2.2156719999999837,8.00000003664536e-06,299.70364,0,0,0,0,0,0,0,0
71.126.222.64-198.241.152.229-40412-80-TCP,71.126.222.64,40412,198.241.152.229,80,TCP,0.16916200000000003,8,747,40,447,4415.885364325321,47.29194499946796,0.024166000000000003,0.047658234751894575,0.12974400000000053,4.000000000559112e-06,0.16916200000000003,1,1,0,1,8,0,0,0
71.126.222.64-198.241.152.229-40429-80-TCP,71.126.222.64,40429,198.241.152.229,80,TCP,0.18025599999999997,8,785,40,485,4354.917450736731,44.38132433871827,0.025750857142857138,0.05051505627509641,0.13735499999999945,4.0000000041118255e-06,0.18025599999999997,1,1,0,1,8,0,0,0
71.126.222.64-198.241.152.229-40443-80-TCP,71.126.222.64,40443,198.241.152.229,80,TCP,0.39142000000001076,8,785,40,485,2005.5183690153249,20.43840376066573,0.05591714285714439,0.12943068879704187,0.3482390000000066,3.999999989900971e-06,0.39142000000001076,1,1,0,1,8,0,0,0
71.126.222.64-198.241.152.229-40460-80-TCP,71.126.222.64,40460,198.241.152.229,80,TCP,0.395528000000013,8,785,40,485,1984.6888210189272,20.2261281122948,0.05650400000000185,0.13273905965716373,0.356646000000012,4.9999999873762135e-06,0.395528000000013,1,1,0,1,8,0,0,0
71.126.222.64-198.241.152.229-41462-80-TCP,71.126.222.64,41462,198.241.152.229,80,TCP,0.3651580000000081,8,785,40,485,2149.7543529101995,21.908324615645345,0.05216542857142973,0.10514450573196012,0.2833699999999908,4.00000001832268e-06,0.3651580000000081,1,1,0,1,8,0,0,0
71.126.222.64-198.241.152.229-46426-80-TCP,71.126.222.64,46426,198.241.152.229,80,TCP,0.16504600000000025,13,985,40,485,5968.033154393312,78.76591980417568,0.013753833333333354,0.033756893450438356,0.11882400000000004,4.000000000559112e-06,0.16504600000000025,1,1,0,1,13,0,0,0
71.126.222.64-198.241.152.229-46441-80-TCP,71.126.222.64,46441,198.241.152.229,80,TCP,0.39649800000000823,8,785,40,485,1979.8334417827673,20.176646540461324,0.056642571428572604,0.12957968721325777,0.3489500000000021,4.0000000041118255e-06,0.39649800000000823,1,1,0,1,8,0,0,0
71.126.222.64-198.241.152.229-46452-80-TCP,71.126.222.64,46452,198.241.152.229,80,TCP,0.16807900000000586,8,785,40,485,4670.422836880113,47.5966658535553,0.02401128571428655,0.04772463731209773,0.12988599999999906,4.00000001832268e-06,0.16807900000000586,1,1,0,1,8,0,0,0
71.126.222.64-198.241.152.229-59818-80-TCP,71.126.222.64,59818,198.241.152.229,80,TCP,0.17726100000001566,8,785,40,485,4428.4980903861015,45.13119073004944,0.025323000000002236,0.04730414993071406,0.12788400000002298,3.999999989900971e-06,0.17726100000001566,1,1,0,1,8,0,0,0
71.126.222.64-198.241.152.229-59830-80-TCP,71.126.222.64,59830,198.241.152.229,80,TCP,0.421999000000028,8,785,40,485,1860.1939815022024,18.95739089428996,0.06028557142857543,0.14330514185571935,0.38453900000001795,3.999999989900971e-06,0.421999000000028,1,1,0,1,8,0,0,0
71.126.222.64-198.241.158.183-36784-80-TCP,71.126.222.64,36784,198.241.158.183,80,TCP,0.7712709999999987,6,855,40,635,1108.559766930173,7.779366785474898,0.15425419999999973,0.3357395664107842,0.7548280000000034,0.00028500000000519776,0.7712709999999987,1,1,0,1,6,0,0,0
71.126.222.64-198.241.158.183-36798-80-TCP,71.126.222.64,36798,198.241.158.183,80,TCP,0.6396720000000187,6,855,40,635,1336.6225190409696,9.379807151164698,0.12793440000000372,0.2767432574802735,0.6229699999999809,0.00029000000000678483,0.6396720000000187,1,1,0,1,6,0,0,0
71.126.222.64-198.241.158.183-36815-80-TCP,71.126.222.64,36815,198.241.158.183,80,TCP,0.9859009999999842,6,855,40,635,867.2270339516988,6.085803747029465,0.19718019999999684,0.4313246764163746,0.9687479999999766,0.0008589999999912834,0.9859009999999842,1,1,0,1,6,0,0,0
71.126.222.64-198.241.158.183-39849-80-TCP,71.126.222.64,39849,198.241.158.183,80,TCP,0.8937079999999753,6,855,40,635,956.6883143040272,6.713602205642297,0.17874159999999506,0.390343887850583,0.8769980000000146,0.0004869999999925767,0.8937079999999753,1,1,0,1,6,0,0,0
71.126.222.64-198.241.158.183-45292-80-TCP,71.126.222.64,45292,198.241.158.183,80,TCP,0.7901640000000043,6,855,40,635,1082.0538521117076,7.593360365696194,0.15803280000000086,0.3440188994643997,0.7734179999999924,0.00032699999999863394,0.7901640000000043,1,1,0,1,6,0,0,0
71.126.222.64-198.241.159.205-49928-80-TCP,71.126.222.64,49928,198.241.159.205,80,TCP,0.004722000000000115,2,80,40,40,16941.97373994029,423.54934349850726,0.004722000000000115,0,0.004722000000000115,0.004722000000000115,0.004722000000000115,1,0,0,0,2,0,0,0
71.126.222.64-198.241.159.209-33244-80-TCP,71.126.222.64,33244,198.241.159.209,80,TCP,0.004482999999999571,2,80,40,40,17845.192951150493,446.12982377876233,0.004482999999999571,0,0.004482999999999571,0.004482999999999571,0.004482999999999571,1,0,0,0,2,0,0,0
71.126.222.64-198.241.159.209-33252-80-TCP,71.126.222.64,33252,198.241.159.209,80,TCP,0.4210460000000005,13,1693,40,773,4020.9383297786894,30.875486288909016,0.035087166666666704,0.09333373728413713,0.32844100000000154,4.999999999810711e-06,0.4210460000000005,1,1,0,2,13,0,0,0
71.126.222.64-198.241.159.209-33258-80-TCP,71.126.222.64,33258,198.241.159.209,80,TCP,0.19381699999999924,6,999,40,779,5154.346625940985,30.95703679243835,0.03876339999999985,0.0779629497825734,0.17817600000000056,0.00031399999999948136,0.19381699999999924,1,1,0,1,6,0,0,0
71.126.222.64-198.241.159.209-33260-80-TCP,71.126.222.64,33260,198.241.159.209,80,TCP,0.36595500000000136,6,991,40,771,2707.9832219808345,16.39545845800707,0.07319100000000027,0.15489265109746145,0.3502489999999998,0.0006009999999996296,0.36595500000000136,1,1,0,1,6,0,0,0
71.126.222.64-198.241.159.209-33269-80-TCP,71.126.222.64,33269,198.241.159.209,80,TCP,0.7735519999999951,12,1657,40,777,2142.066725960259,15.51285498583169,0.07032290909090864,0.20546525214276423,0.6887869999999907,3.999999989900971e-06,0.7735519999999951,1,1,0,2,12,0,0,0
71.126.222.64-198.241.159.209-33278-80-TCP,71.126.222.64,33278,198.241.159.209,80,TCP,16.037646999999993,6,990,40,770,61.72975374754167,0.37411971968207075,3.2075293999999985,7.163522807024409,16.022028000000006,0.00030399999999985994,16.037646999999993,1,1,0,1,6,0,0,0
71.126.222.64-198.241.159.209-33289-80-TCP,71.126.222.64,33289,198.241.159.209,80,TCP,0.26492999999999256,6,1003,40,783,3785.9057109426194,22.64749179028486,0.05298599999999851,0.11010535161152965,0.24991499999998723,0.0003310000000169566,0.26492999999999256,1,1,0,1,6,0,0,0
71.126.222.64-198.241.159.209-33307-80-TCP,71.126.222.64,33307,198.241.159.209,80,TCP,16.010102999999987,6,1000,40,780,62.4605600601071,0.3747633603606426,3.2020205999999973,7.15102923814541,15.994170000000025,0.00031300000000555883,16.010102999999987,1,1,0,1,6,0,0,0
71.126.222.64-198.241.159.209-33308-80-TCP,71.126.222.64,33308,198.241.159.209,80,TCP,16.012590999999986,6,990,40,770,61.82634652942805,0.37470513048138215,3.2025181999999974,7.152269834074903,15.996887000000015,0.0008219999999994343,16.012590999999986,1,1,0,1,6,0,0,0
71.126.222.64-198.241.159.209-33539-80-TCP,71.126.222.64,33539,198.241.159.209,80,TCP,0.4010719999999992,12,1653,40,773,4121.4545019348225,29.91981489607857,0.03646109090909084,0.09211005109482237,0.311398999999998,5.000000001587068e-06,0.4010719999999992,1,1,0,2,12,0,0,0
71.126.222.64-198.241.159.209-33545-80-TCP,71.126.222.64,33545,198.241.159.209,80,TCP,0.29173700000000125,6,1003,40,783,3438.028086941306,20.56646911430492,0.05834740000000025,0.12178300180566971,0.2761679999999984,0.0003659999999996444,0.29173700000000125,1,1,0,1,6,0,0,0
71.126.222.64-198.241.159.209-33549-80-TCP,71.126.222.64,33549,198.241.159.209,80,TCP,16.047917,6,991,40,771,61.752562653458384,0.3738802986082243,3.2095834000000005,7.1675064377965345,16.031207999999996,0.00039200000000150226,16.047917,1,1,0,1,6,0,0,0
71.126.222.64-198.241.159.209-33559-80-TCP,71.126.222.64,33559,198.241.159.209,80,TCP,16.176753000000005,8,1815,40,784,112.1980412261966,0.4945368208317205,2.310964714285715,6.045786058279702,16.021074999999996,0.00037299999999618194,16.176753000000005,1,1,0,2,8,0,0,0
71.126.222.64-198.241.159.209-33564-80-TCP,71.126.222.64,33564,198.241.159.209,80,TCP,0.7945440000000019,13,1697,40,777,2135.816266940529,16.3615860166334,0.06621200000000016,0.20089447322322462,0.7028080000000045,3.999999989900971e-06,0.7945440000000019,1,1,0,2,13,0,0,0
71.126.222.64-198.241.159.209-59717-80-TCP,71.126.222.64,59717,198.241.159.209,80,TCP,0.7570100000000082,12,1657,40,777,2188.8746515897838,15.85183815273229,0.06881909090909165,0.20026637230471164,0.6715529999999887,4.9999999873762135e-06,0.7570100000000082,1,1,0,2,12,0,0,0
71.126.222.64-198.241.159.209-59736-80-TCP,71.126.222.64,59736,198.241.159.209,80,TCP,0.08674000000002025,6,1000,40,780,11528.706479130351,69.1722388747821,0.017348000000004048,0.028832095128532555,0.068883000000028,0.002586000000007971,0.08674000000002025,1,1,0,1,6,0,0,0
71.126.222.64-198.241.178.225-35350-80-TCP,71.126.222.64,35350,198.241.178.225,80,TCP,1.458627999999976,6,855,40,635,586.1672750009009,4.113454561409831,0.2917255999999952,0.5215007883539577,1.222646999999995,0.00038000000000693035,1.458627999999976,1,1,0,1,6,0,0,0
71.126.222.64-198.241.178.225-35362-80-TCP,71.126.222.64,35362,198.241.178.225,80,TCP,1.0973619999999755,6,855,40,635,779.1412496514541,5.467657892290907,0.2194723999999951,0.36046438622183874,0.8614399999999591,0.00034999999996898623,1.0973619999999755,1,1,0,1,6,0,0,0
71.126.222.64-198.241.178.225-39185-80-TCP,71.126.222.64,39185,198.241.178.225,80,TCP,0.4973040000000015,6,855,40,635,1719.2703054871818,12.065054775348644,0.09946080000000031,0.09673389055134697,0.2615759999999998,0.0003539999999997434,0.4973040000000015,1,1,0,1,6,0,0,0
71.126.222.64-198.241.178.225-46238-80-TCP,71.126.222.64,46238,198.241.178.225,80,TCP,0.4929370000000013,6,855,40,635,1734.5015691660349,12.171940836252876,0.09858740000000026,0.09478344806082974,0.2569569999999999,0.00036899999999917554,0.4929370000000013,1,1,0,1,6,0,0,0
71.126.222.64-198.241.178.225-46253-80-TCP,71.126.222.64,46253,198.241.178.225,80,TCP,1.046453999999997,6,855,40,635,817.0449919442253,5.733649066275265,0.20929079999999942,0.3377224333756939,0.8103949999999998,0.0005000000000023874,1.046453999999997,1,1,0,1,6,0,0,0
71.126.222.64-198.241.179.238-41384-80-TCP,71.126.222.64,41384,198.241.179.238,80,TCP,58.941509,6,991,40,771,16.813278397741733,0.10179583288239193,11.7883018,26.199930892188473,58.656158000000005,0.050423000000002105,58.941508999999996,1,1,0,1,6,0,0,0
71.126.222.64-198.241.179.238-41391-80-TCP,71.126.222.64,41391,198.241.179.238,80,TCP,1.5264239999999916,12,1657,40,777,1085.5437283480928,7.861511611452694,0.1387658181818174,0.31241105416320075,1.071992999999992,5.999999999062311e-06,1.5264239999999916,1,1,0,2,12,0,0,0
71.126.222.64-198.241.179.238-41407-80-TCP,71.126.222.64,41407,198.241.179.238,80,TCP,58.349013000000014,6,999,40,779,17.121112228582167,0.10282950287436736,11.669802600000002,25.96002475110606,58.108473000000004,0.006023999999996477,58.349013000000014,1,1,0,1,6,0,0,0
71.126.222.64-198.241.179.238-41410-80-TCP,71.126.222.64,41410,198.241.179.238,80,TCP,0.29475400000001173,6,990,40,770,3358.7330451833072,20.355957849595804,0.05895080000000234,0.033256518544493074,0.07867400000000657,0.0011719999999968422,0.29475400000001173,1,1,0,1,6,0,0,0
71.126.222.64-198.241.179.238-41411-80-TCP,71.126.222.64,41411,198.241.179.238,80,TCP,0.43928999999999974,6,990,40,770,2253.6365498873197,13.65840333265042,0.08785799999999995,0.07241869173424956,0.20309199999999805,0.0017489999999895645,0.43928999999999974,1,1,0,1,6,0,0,0
71.126.222.64-198.241.179.238-45881-80-TCP,71.126.222.64,45881,198.241.179.238,80,TCP,16.258638,6,991,40,771,60.9522150625409,0.3690346017913677,3.2517275999999997,7.130928443186467,16.007824999999997,0.014988999999999919,16.258638,1,1,0,1,6,0,0,0
71.126.222.64-198.241.179.238-45891-80-TCP,71.126.222.64,45891,198.241.179.238,80,TCP,0.4070559999999972,6,991,40,771,2434.554459337307,14.739986635745552,0.08141119999999943,0.051464923445005986,0.1586330000000089,0.013587000000001126,0.4070559999999972,1,1,0,1,6,0,0,0
71.126.222.64-198.241.179.238-45900-80-TCP,71.126.222.64,45900,198.241.179.238,80,TCP,0.7134819999999991,12,1653,40,773,2316.806871091355,16.818924654020726,0.06486199999999992,0.07877446810230188,0.2662920000000213,9.40000000184682e-05,0.7134819999999991,1,1,0,2,12,0,0,0
71.126.222.64-198.241.179.238-45907-80-TCP,71.126.222.64,45907,198.241.179.238,80,TCP,0.48276200000000813,6,989,40,769,2048.6285167432056,12.428484429180216,0.09655240000000162,0.09035731435972034,0.24633600000001366,0.00028399999999351166,0.48276200000000813,1,1,0,1,6,0,0,0
