Time,Source,Destination,Protocol,Length,Info,label
2018-11-03 10:22:28.080975,192.168.50.9,23.194.142.213,6,0.0,58398 -> 443,BENIGN
2018-11-03 10:22:28.080976,192.168.50.9,23.194.142.213,6,0.0,58476 -> 443,BENIGN
2018-11-03 10:22:28.080977,192.168.50.9,23.194.141.179,6,0.0,33720 -> 443,BENIGN
2018-11-03 10:22:28.215973,192.168.50.8,216.58.219.226,6,1702.0,60133 -> 443,BENIGN
2018-11-03 10:22:28.216306,192.168.50.8,4.2.2.4,17,280.0,56613 -> 53,BENIGN
2018-11-03 10:22:28.249974,192.168.50.8,4.2.2.4,17,84.0,58527 -> 53,BENIGN
2018-11-03 10:22:28.336967,192.168.50.9,23.192.125.11,6,0.0,44278 -> 80,BENIGN
2018-11-03 10:22:28.336969,192.168.50.9,23.194.142.213,6,0.0,58406 -> 443,BENIGN
2018-11-03 10:22:28.336970,192.168.50.9,23.194.142.213,6,0.0,58402 -> 443,BENIGN
2018-11-03 10:22:28.336971,192.168.50.9,23.194.142.213,6,0.0,58400 -> 443,BENIGN
2018-11-03 10:22:28.592984,192.168.50.9,72.21.91.29,6,0.0,51308 -> 80,BENIGN
2018-11-03 10:22:28.848966,192.168.50.9,54.243.214.170,6,0.0,54172 -> 443,BENIGN
2018-11-03 10:22:28.901279,8.6.0.1,8.0.6.4,0,0.0,0 -> 0,BENIGN
2018-11-03 10:22:29.104979,192.168.50.9,52.85.89.197,6,0.0,41434 -> 443,BENIGN
2018-11-03 10:22:29.104981,192.168.50.9,52.85.89.197,6,0.0,41436 -> 443,BENIGN
2018-11-03 10:22:29.104982,192.168.50.9,52.85.89.197,6,0.0,41432 -> 443,BENIGN
2018-11-03 10:22:29.258040,192.168.50.8,8.8.8.8,17,200.0,58527 -> 53,BENIGN
2018-11-03 10:22:29.364957,192.168.50.9,23.63.78.40,6,0.0,47366 -> 80,BENIGN
2018-11-03 10:22:29.542880,192.168.50.6,52.85.90.206,6,208.0,55449 -> 443,BENIGN
2018-11-03 10:22:29.616971,192.168.50.9,54.192.53.237,6,0.0,58634 -> 443,BENIGN
2018-11-03 10:22:29.876947,192.168.50.9,192.168.10.50,6,0.0,48122 -> 22,BENIGN
2018-11-03 10:22:30.128976,192.168.50.9,52.85.89.197,6,0.0,41432 -> 443,BENIGN
2018-11-03 10:22:30.128978,192.168.50.9,52.85.89.197,6,0.0,41436 -> 443,BENIGN
2018-11-03 10:22:30.128979,192.168.50.9,52.85.89.197,6,0.0,41434 -> 443,BENIGN
2018-11-03 10:22:30.132972,192.168.50.9,52.36.71.24,6,0.0,54684 -> 443,BENIGN
2018-11-03 10:22:30.132974,192.168.50.9,23.63.78.43,6,0.0,58184 -> 443,BENIGN
2018-11-03 10:22:30.384976,192.168.50.9,23.192.14.89,6,0.0,39056 -> 443,BENIGN
2018-11-03 10:22:30.558548,192.168.50.6,172.217.10.130,6,288.0,55442 -> 443,BENIGN
2018-11-03 10:22:31.152977,192.168.50.9,72.21.91.29,6,0.0,51332 -> 80,BENIGN
2018-11-03 10:22:31.379567,192.168.50.8,72.21.91.29,6,48.0,60137 -> 80,BENIGN
2018-11-03 10:22:31.558628,192.168.50.6,172.217.6.225,6,208.0,55457 -> 443,BENIGN
2018-11-03 10:22:31.558632,192.168.50.6,172.217.7.2,6,208.0,55458 -> 443,BENIGN
2018-11-03 10:22:31.558707,192.168.50.6,172.217.12.130,6,208.0,55463 -> 443,BENIGN
2018-11-03 10:22:31.558745,192.168.50.6,172.217.12.196,6,196.0,55459 -> 443,BENIGN
2018-11-03 10:22:31.558801,192.168.50.6,172.217.11.6,6,208.0,55465 -> 443,BENIGN
2018-11-03 10:22:32.090683,192.168.50.253,224.0.0.5,0,0.0,0 -> 0,BENIGN
2018-11-03 10:22:32.574297,192.168.50.6,216.58.219.226,6,196.0,55468 -> 443,BENIGN
2018-11-03 10:22:32.574353,192.168.50.6,172.217.11.6,6,208.0,55467 -> 443,BENIGN
2018-11-03 10:22:32.574355,192.168.50.6,104.19.196.151,6,180.0,55470 -> 443,BENIGN
2018-11-03 10:22:32.574402,192.168.50.6,172.217.7.2,6,208.0,55444 -> 443,BENIGN
2018-11-03 10:22:32.819249,192.168.50.254,224.0.0.5,0,0.0,0 -> 0,BENIGN
2018-11-03 10:22:32.944971,192.168.50.9,23.192.125.11,6,0.0,44178 -> 80,BENIGN
2018-11-03 10:22:32.944972,192.168.50.9,23.192.125.11,6,0.0,44180 -> 80,BENIGN
2018-11-03 10:22:33.220341,192.168.50.8,172.217.12.206,6,24.0,60135 -> 80,BENIGN
2018-11-03 10:22:34.219300,192.168.50.6,23.194.142.213,6,11944.0,55469 -> 443,BENIGN
2018-11-03 10:22:34.219351,192.168.50.6,4.2.2.4,17,64.0,64362 -> 53,BENIGN
2018-11-03 10:22:34.246735,192.168.50.6,8.8.8.8,17,320.0,64362 -> 53,BENIGN
2018-11-03 10:22:34.317874,192.168.50.6,4.2.2.4,17,82.0,59688 -> 53,BENIGN
2018-11-03 10:22:34.340480,192.168.50.6,8.8.8.8,17,196.0,59688 -> 53,BENIGN
2018-11-03 10:22:34.480968,192.168.50.9,23.194.141.179,6,0.0,33540 -> 443,BENIGN
2018-11-03 10:22:34.480969,192.168.50.9,173.222.103.45,6,0.0,53656 -> 443,BENIGN
2018-11-03 10:22:34.480970,192.168.50.9,173.222.103.45,6,0.0,53654 -> 443,BENIGN
2018-11-03 10:22:34.527920,192.168.50.6,23.192.125.97,6,12.0,55464 -> 80,BENIGN
2018-11-03 10:22:34.527922,192.168.50.6,104.36.115.113,6,24.0,55462 -> 443,BENIGN
2018-11-03 10:22:34.736988,192.168.50.9,23.192.5.235,6,0.0,53828 -> 443,BENIGN
2018-11-03 10:22:34.736989,192.168.50.9,23.192.125.27,6,0.0,44864 -> 80,BENIGN
2018-11-03 10:22:34.736991,192.168.50.9,23.192.125.80,6,0.0,52438 -> 80,BENIGN
2018-11-03 10:22:34.736992,192.168.50.9,23.192.125.27,6,0.0,44866 -> 80,BENIGN
2018-11-03 10:22:34.736993,192.168.50.9,23.192.125.27,6,0.0,44868 -> 80,BENIGN
2018-11-03 10:22:34.992965,192.168.50.9,23.194.141.179,6,0.0,33564 -> 443,BENIGN
2018-11-03 10:22:34.992967,192.168.50.9,23.203.134.60,6,0.0,53764 -> 443,BENIGN
2018-11-03 10:22:34.992968,192.168.50.9,104.88.54.134,6,0.0,33434 -> 443,BENIGN
2018-11-03 10:22:34.992969,192.168.50.9,104.88.54.134,6,0.0,33432 -> 443,BENIGN
2018-11-03 10:22:35.504962,192.168.50.9,23.192.5.235,6,0.0,53804 -> 443,BENIGN
2018-11-03 10:22:35.760968,192.168.50.9,151.101.116.175,6,0.0,46850 -> 443,BENIGN
2018-11-03 10:22:36.016970,192.168.50.9,54.192.53.237,6,0.0,58650 -> 443,BENIGN
2018-11-03 10:22:36.016971,192.168.50.9,54.192.55.205,6,0.0,46264 -> 443,BENIGN
2018-11-03 10:22:36.277000,192.168.50.9,23.194.141.179,6,0.0,33604 -> 443,BENIGN
2018-11-03 10:22:36.788984,192.168.50.9,8.43.72.24,6,24.0,40692 -> 443,BENIGN
2018-11-03 10:22:36.788985,192.168.50.9,8.43.72.24,6,24.0,40684 -> 443,BENIGN
2018-11-03 10:22:37.040987,192.168.50.9,52.85.93.166,6,0.0,59520 -> 443,BENIGN
2018-11-03 10:22:37.040988,192.168.50.9,52.85.93.223,6,0.0,40860 -> 80,BENIGN
2018-11-03 10:22:37.299137,8.6.0.1,8.0.6.4,0,0.0,0 -> 0,BENIGN
2018-11-03 10:22:37.556965,192.168.50.9,23.203.78.114,6,0.0,58600 -> 443,BENIGN
2018-11-03 10:22:37.556967,192.168.50.9,172.217.12.206,6,0.0,44588 -> 80,BENIGN
2018-11-03 10:22:37.813017,192.168.50.9,23.194.142.35,6,0.0,56132 -> 443,BENIGN
2018-11-03 10:22:38.064980,192.168.50.9,172.217.12.206,6,0.0,44590 -> 80,BENIGN
2018-11-03 10:22:38.064981,192.168.50.9,23.194.142.213,6,0.0,58396 -> 443,BENIGN
2018-11-03 10:22:38.064982,192.168.50.9,72.21.91.29,6,0.0,51498 -> 80,BENIGN
2018-11-03 10:22:38.576984,192.168.50.9,23.194.142.213,6,0.0,58402 -> 443,BENIGN
2018-11-03 10:22:38.576986,192.168.50.9,23.192.125.11,6,0.0,44202 -> 80,BENIGN
2018-11-03 10:22:38.576988,192.168.50.9,23.194.142.213,6,0.0,58406 -> 443,BENIGN
2018-11-03 10:22:38.576989,192.168.50.9,23.194.142.213,6,0.0,58400 -> 443,BENIGN
2018-11-03 10:22:38.580955,192.168.50.9,23.192.125.11,6,0.0,44278 -> 80,BENIGN
2018-11-03 10:22:38.836971,192.168.50.9,72.21.91.29,6,0.0,51308 -> 80,BENIGN
2018-11-03 10:22:39.088971,192.168.50.9,54.243.214.170,6,0.0,54172 -> 443,BENIGN
2018-11-03 10:22:39.088972,192.168.50.9,72.21.91.29,6,0.0,51498 -> 80,BENIGN
2018-11-03 10:22:39.088973,192.168.50.9,208.185.50.46,6,36.0,35002 -> 443,BENIGN
2018-11-03 10:22:39.088974,192.168.50.9,8.43.72.97,6,0.0,41304 -> 443,BENIGN
2018-11-03 10:22:39.345000,192.168.50.9,151.101.116.175,6,0.0,46814 -> 443,BENIGN
2018-11-03 10:22:39.345001,192.168.50.9,23.194.142.213,6,0.0,58398 -> 443,BENIGN
2018-11-03 10:22:39.345002,192.168.50.9,23.194.141.179,6,0.0,33720 -> 443,BENIGN
2018-11-03 10:22:39.345003,192.168.50.9,23.194.142.213,6,0.0,58476 -> 443,BENIGN
2018-11-03 10:22:39.600974,192.168.50.9,23.63.78.40,6,0.0,47366 -> 80,BENIGN
2018-11-03 10:22:39.860974,192.168.50.9,54.192.53.237,6,0.0,58634 -> 443,BENIGN
2018-11-03 10:22:40.368987,192.168.50.9,52.85.89.197,6,0.0,41432 -> 443,BENIGN
2018-11-03 10:22:40.368988,192.168.50.9,52.85.89.197,6,0.0,41436 -> 443,BENIGN
2018-11-03 10:22:40.368989,192.168.50.9,52.85.89.197,6,0.0,41434 -> 443,BENIGN
2018-11-03 10:22:40.372966,192.168.50.9,23.63.78.43,6,0.0,58184 -> 443,BENIGN
2018-11-03 10:22:40.624955,192.168.50.9,23.192.14.89,6,0.0,39056 -> 443,BENIGN
2018-11-03 10:22:41.392992,192.168.50.9,52.36.71.24,6,0.0,54684 -> 443,BENIGN
2018-11-03 10:22:41.809404,192.168.50.253,224.0.0.5,0,0.0,0 -> 0,BENIGN
2018-11-03 10:22:42.416998,192.168.50.9,72.21.91.29,6,0.0,51332 -> 80,BENIGN
2018-11-03 10:22:42.657016,192.168.50.254,224.0.0.5,0,0.0,0 -> 0,BENIGN
2018-11-03 10:22:43.184988,192.168.50.9,23.192.125.11,6,0.0,44178 -> 80,BENIGN
2018-11-03 10:22:43.184989,192.168.50.9,23.192.125.11,6,0.0,44180 -> 80,BENIGN
2018-11-03 10:22:44.296372,192.168.50.8,172.217.12.206,6,12.0,60135 -> 80,BENIGN
2018-11-03 10:22:44.467973,192.168.50.8,72.21.91.29,6,12.0,60137 -> 80,BENIGN
2018-11-03 10:22:44.577110,192.168.50.6,104.36.115.113,6,24.0,55462 -> 443,BENIGN
2018-11-03 10:22:44.577111,192.168.50.6,23.192.125.97,6,12.0,55464 -> 80,BENIGN
2018-11-03 10:22:44.608336,192.168.50.6,23.194.142.213,6,12.0,55469 -> 443,BENIGN
2018-11-03 10:22:44.976978,192.168.50.9,23.192.125.27,6,0.0,44864 -> 80,BENIGN
2018-11-03 10:22:44.976979,192.168.50.9,23.192.5.235,6,0.0,53828 -> 443,BENIGN
2018-11-03 10:22:44.976980,192.168.50.9,23.192.125.80,6,0.0,52438 -> 80,BENIGN
2018-11-03 10:22:44.976981,192.168.50.9,23.192.125.27,6,0.0,44866 -> 80,BENIGN
2018-11-03 10:22:44.976982,192.168.50.9,23.192.125.27,6,0.0,44868 -> 80,BENIGN
2018-11-03 10:22:45.162998,192.168.50.9,23.192.125.11,6,0.0,44178 -> 80,BENIGN
2018-11-03 10:22:45.163047,192.168.50.9,23.192.125.11,6,0.0,44180 -> 80,BENIGN
2018-11-03 10:22:45.233000,192.168.50.9,23.203.134.60,6,0.0,53764 -> 443,BENIGN
2018-11-03 10:22:45.233001,192.168.50.9,104.88.54.134,6,0.0,33434 -> 443,BENIGN
2018-11-03 10:22:45.233002,192.168.50.9,104.88.54.134,6,0.0,33432 -> 443,BENIGN
2018-11-03 10:22:45.236963,192.168.50.9,23.194.141.179,6,0.0,33564 -> 443,BENIGN
2018-11-03 10:22:45.388984,192.168.50.9,23.192.125.11,6,0.0,44180 -> 80,BENIGN
2018-11-03 10:22:45.388984,192.168.50.9,23.192.125.11,6,0.0,44178 -> 80,BENIGN
2018-11-03 10:22:45.422019,23.192.125.11,192.168.50.9,6,0.0,80 -> 44178,BENIGN
2018-11-03 10:22:45.422021,23.192.125.11,192.168.50.9,6,0.0,80 -> 44180,BENIGN
2018-11-03 10:22:45.744948,192.168.50.9,173.222.103.45,6,0.0,53654 -> 443,BENIGN
2018-11-03 10:22:45.744949,192.168.50.9,23.192.5.235,6,0.0,53804 -> 443,BENIGN
2018-11-03 10:22:45.744950,192.168.50.9,23.194.141.179,6,0.0,33540 -> 443,BENIGN
2018-11-03 10:22:45.744951,192.168.50.9,173.222.103.45,6,0.0,53656 -> 443,BENIGN
2018-11-03 10:22:46.000988,192.168.50.9,151.101.116.175,6,0.0,46850 -> 443,BENIGN
2018-11-03 10:22:46.256934,192.168.50.9,54.192.53.237,6,0.0,58650 -> 443,BENIGN
2018-11-03 10:22:46.256935,192.168.50.9,54.192.55.205,6,0.0,46264 -> 443,BENIGN
2018-11-03 10:22:46.768955,192.168.50.9,23.192.5.235,6,31.0,53804 -> 443,BENIGN
2018-11-03 10:22:47.024982,192.168.50.9,8.43.72.24,6,83.0,40684 -> 443,BENIGN
2018-11-03 10:22:47.024983,192.168.50.9,151.101.116.175,6,31.0,46850 -> 443,BENIGN
2018-11-03 10:22:47.024984,192.168.50.9,8.43.72.24,6,83.0,40692 -> 443,BENIGN
2018-11-03 10:22:47.536969,192.168.50.9,23.194.141.179,6,31.0,33604 -> 443,BENIGN
2018-11-03 10:22:47.792982,192.168.50.9,23.203.78.114,6,31.0,58600 -> 443,BENIGN
2018-11-03 10:22:47.792983,192.168.50.9,172.217.12.206,6,0.0,44588 -> 80,BENIGN
2018-11-03 10:22:47.900288,192.168.50.8,172.217.12.206,6,12.0,60135 -> 80,BENIGN
2018-11-03 10:22:47.927546,0.0.0.0,255.255.255.255,17,600.0,68 -> 67,BENIGN
2018-11-03 10:22:47.952292,172.217.12.206,192.168.50.8,6,12.0,80 -> 60135,BENIGN
2018-11-03 10:22:47.952444,192.168.50.8,172.217.12.206,6,12.0,60135 -> 80,BENIGN
2018-11-03 10:22:48.048979,192.168.50.9,23.194.142.35,6,31.0,56132 -> 443,BENIGN
2018-11-03 10:22:48.163751,192.168.50.9,54.192.53.237,6,62.0,58650 -> 443,BENIGN
2018-11-03 10:22:48.163754,192.168.50.9,54.192.53.237,6,0.0,58650 -> 443,BENIGN
2018-11-03 10:22:48.163833,192.168.50.9,104.88.54.134,6,31.0,33432 -> 443,BENIGN
2018-11-03 10:22:48.163835,192.168.50.9,104.88.54.134,6,31.0,33432 -> 443,BENIGN
2018-11-03 10:22:48.163938,192.168.50.9,104.88.54.134,6,31.0,33434 -> 443,BENIGN
2018-11-03 10:22:48.163940,192.168.50.9,104.88.54.134,6,31.0,33434 -> 443,BENIGN
2018-11-03 10:22:48.164019,192.168.50.9,54.192.55.205,6,31.0,46264 -> 443,BENIGN
2018-11-03 10:22:48.164021,192.168.50.9,54.192.55.205,6,31.0,46264 -> 443,BENIGN
2018-11-03 10:22:48.164104,192.168.50.9,23.203.134.60,6,31.0,53764 -> 443,BENIGN
2018-11-03 10:22:48.164106,192.168.50.9,23.203.134.60,6,31.0,53764 -> 443,BENIGN
2018-11-03 10:22:48.164274,192.168.50.9,23.194.141.179,6,31.0,33604 -> 443,BENIGN
2018-11-03 10:22:48.164375,192.168.50.9,23.192.125.27,6,0.0,44864 -> 80,BENIGN
2018-11-03 10:22:48.164377,192.168.50.9,23.192.125.27,6,0.0,44866 -> 80,BENIGN
2018-11-03 10:22:48.164378,192.168.50.9,23.192.125.27,6,0.0,44868 -> 80,BENIGN
2018-11-03 10:22:48.164382,192.168.50.9,23.192.125.80,6,0.0,52438 -> 80,BENIGN
2018-11-03 10:22:48.164430,192.168.50.9,23.192.5.235,6,31.0,53828 -> 443,BENIGN
2018-11-03 10:22:48.164432,192.168.50.9,23.192.5.235,6,31.0,53828 -> 443,BENIGN
2018-11-03 10:22:48.164480,192.168.50.9,23.194.141.179,6,31.0,33564 -> 443,BENIGN
2018-11-03 10:22:48.164482,192.168.50.9,23.194.141.179,6,31.0,33564 -> 443,BENIGN
2018-11-03 10:22:48.164586,192.168.50.9,173.222.103.45,6,31.0,53654 -> 443,BENIGN
2018-11-03 10:22:48.164588,192.168.50.9,173.222.103.45,6,31.0,53654 -> 443,BENIGN
2018-11-03 10:22:48.164668,192.168.50.9,173.222.103.45,6,31.0,53656 -> 443,BENIGN
2018-11-03 10:22:48.164670,192.168.50.9,173.222.103.45,6,31.0,53656 -> 443,BENIGN
2018-11-03 10:22:48.164721,192.168.50.9,23.192.5.235,6,31.0,53804 -> 443,BENIGN
2018-11-03 10:22:48.164954,192.168.50.9,23.194.141.179,6,31.0,33540 -> 443,BENIGN
2018-11-03 10:22:48.164956,192.168.50.9,23.194.141.179,6,31.0,33540 -> 443,BENIGN
2018-11-03 10:22:48.198409,23.203.134.60,192.168.50.9,6,74.0,443 -> 53764,BENIGN
2018-11-03 10:22:48.198908,23.194.141.179,192.168.50.9,6,74.0,443 -> 33604,BENIGN
2018-11-03 10:22:48.198958,23.194.141.179,192.168.50.9,6,74.0,443 -> 33564,BENIGN
2018-11-03 10:22:48.199763,104.88.54.134,192.168.50.9,6,31.0,443 -> 33432,BENIGN
2018-11-03 10:22:48.199766,104.88.54.134,192.168.50.9,6,31.0,443 -> 33432,BENIGN
2018-11-03 10:22:48.199768,192.168.50.9,104.88.54.134,6,320.0,33432 -> 443,BENIGN
2018-11-03 10:22:48.199911,23.194.141.179,192.168.50.9,6,74.0,443 -> 33540,BENIGN
2018-11-03 10:22:48.199913,104.88.54.134,192.168.50.9,6,62.0,443 -> 33434,BENIGN
2018-11-03 10:22:48.199962,104.88.54.134,192.168.50.9,6,332.0,443 -> 33434,BENIGN
2018-11-03 10:22:48.199963,173.222.103.45,192.168.50.9,6,74.0,443 -> 53654,BENIGN
2018-11-03 10:22:48.200329,173.222.103.45,192.168.50.9,6,74.0,443 -> 53656,BENIGN
2018-11-03 10:22:48.200462,23.192.125.80,192.168.50.9,6,0.0,80 -> 52438,BENIGN
2018-11-03 10:22:48.200463,23.192.125.27,192.168.50.9,6,0.0,80 -> 44866,BENIGN
2018-11-03 10:22:48.200512,23.192.125.27,192.168.50.9,6,0.0,80 -> 44868,BENIGN
2018-11-03 10:22:48.200514,192.168.50.9,23.192.125.80,6,0.0,52438 -> 80,BENIGN
2018-11-03 10:22:48.200515,192.168.50.9,23.192.125.27,6,0.0,44866 -> 80,BENIGN
2018-11-03 10:22:48.200518,192.168.50.9,23.192.125.27,6,0.0,44868 -> 80,BENIGN
2018-11-03 10:22:48.200858,23.192.125.27,192.168.50.9,6,0.0,80 -> 44864,BENIGN
2018-11-03 10:22:48.200917,192.168.50.9,23.192.125.27,6,0.0,44864 -> 80,BENIGN
2018-11-03 10:22:48.203434,23.192.5.235,192.168.50.9,6,74.0,443 -> 53828,BENIGN
2018-11-03 10:22:48.204107,23.192.5.235,192.168.50.9,6,74.0,443 -> 53804,BENIGN
2018-11-03 10:22:48.214528,54.192.53.237,192.168.50.9,6,0.0,443 -> 58650,BENIGN
2018-11-03 10:22:48.215152,54.192.55.205,192.168.50.9,6,0.0,443 -> 46264,BENIGN
2018-11-03 10:22:48.215201,192.168.50.9,54.192.55.205,6,0.0,46264 -> 443,BENIGN
2018-11-03 10:22:48.232105,192.168.50.9,172.217.9.227,6,184.0,43318 -> 443,BENIGN
2018-11-03 10:22:48.304973,192.168.50.9,172.217.12.206,6,0.0,44590 -> 80,BENIGN
2018-11-03 10:22:48.304974,192.168.50.9,52.85.93.166,6,31.0,59520 -> 443,BENIGN
2018-11-03 10:22:48.304975,192.168.50.9,23.194.142.213,6,31.0,58396 -> 443,BENIGN
2018-11-03 10:22:48.304976,192.168.50.9,52.85.93.223,6,0.0,40860 -> 80,BENIGN
2018-11-03 10:22:48.816988,192.168.50.9,23.192.125.11,6,0.0,44278 -> 80,BENIGN
2018-11-03 10:22:48.816989,192.168.50.9,23.192.125.11,6,0.0,44202 -> 80,BENIGN
2018-11-03 10:22:48.816990,192.168.50.9,23.194.142.213,6,31.0,58406 -> 443,BENIGN
2018-11-03 10:22:48.816991,192.168.50.9,23.194.142.213,6,31.0,58402 -> 443,BENIGN
2018-11-03 10:22:48.816992,192.168.50.9,23.194.142.213,6,31.0,58400 -> 443,BENIGN
2018-11-03 10:22:48.883038,192.168.50.8,172.217.12.202,6,288.0,60134 -> 443,BENIGN
2018-11-03 10:22:49.049699,192.168.50.9,52.36.71.24,6,10446.0,54684 -> 443,BENIGN
2018-11-03 10:22:49.072987,192.168.50.9,72.21.91.29,6,0.0,51308 -> 80,BENIGN
2018-11-03 10:22:49.163630,192.168.50.9,151.101.116.175,6,31.0,46814 -> 443,BENIGN
2018-11-03 10:22:49.163632,192.168.50.9,151.101.116.175,6,31.0,46814 -> 443,BENIGN
2018-11-03 10:22:49.163719,192.168.50.9,151.101.116.175,6,31.0,46850 -> 443,BENIGN
2018-11-03 10:22:49.232257,192.168.50.9,172.217.11.10,6,184.0,49180 -> 443,BENIGN
2018-11-03 10:22:49.232259,192.168.50.9,172.217.3.98,6,184.0,32950 -> 443,BENIGN
2018-11-03 10:22:49.232312,192.168.50.9,93.184.216.180,6,156.0,42610 -> 443,BENIGN
2018-11-03 10:22:49.232358,192.168.50.9,172.217.3.98,6,184.0,32952 -> 443,BENIGN
2018-11-03 10:22:49.232362,192.168.50.9,173.241.244.220,6,246.0,50418 -> 443,BENIGN
2018-11-03 10:22:49.232363,192.168.50.9,34.199.71.162,6,184.0,54152 -> 443,BENIGN
2018-11-03 10:22:49.232366,192.168.50.9,173.241.242.143,6,246.0,48622 -> 443,BENIGN
2018-11-03 10:22:49.248981,192.168.50.9,151.101.116.175,6,0.0,46850 -> 443,BENIGN
2018-11-03 10:22:49.252962,192.168.50.9,151.101.116.175,6,0.0,46814 -> 443,BENIGN
2018-11-03 10:22:49.293255,151.101.116.175,192.168.50.9,6,31.0,443 -> 46850,BENIGN
2018-11-03 10:22:49.298524,151.101.116.175,192.168.50.9,6,31.0,443 -> 46814,BENIGN
2018-11-03 10:22:49.328978,192.168.50.9,72.21.91.29,6,0.0,51498 -> 80,BENIGN
2018-11-03 10:22:49.332975,192.168.50.9,54.243.214.170,6,31.0,54172 -> 443,BENIGN
2018-11-03 10:22:49.449855,151.101.116.175,192.168.50.9,6,43.0,443 -> 46814,BENIGN
2018-11-03 10:22:49.451030,151.101.116.175,192.168.50.9,6,43.0,443 -> 46850,BENIGN
2018-11-03 10:22:49.584975,192.168.50.9,23.194.142.213,6,31.0,58398 -> 443,BENIGN
2018-11-03 10:22:49.584976,192.168.50.9,23.194.141.179,6,31.0,33720 -> 443,BENIGN
2018-11-03 10:22:49.584977,192.168.50.9,23.194.142.213,6,0.0,58476 -> 443,BENIGN
2018-11-03 10:22:49.840980,192.168.50.9,23.63.78.40,6,0.0,47366 -> 80,BENIGN
2018-11-03 10:22:50.096971,192.168.50.9,54.192.53.237,6,62.0,58634 -> 443,BENIGN
2018-11-03 10:22:50.163884,192.168.50.9,54.192.53.237,6,0.0,58634 -> 443,BENIGN
2018-11-03 10:22:50.163974,192.168.50.9,23.194.142.213,6,31.0,58400 -> 443,BENIGN
2018-11-03 10:22:50.164026,192.168.50.9,208.185.50.46,6,59.0,35002 -> 443,BENIGN
2018-11-03 10:22:50.164072,192.168.50.9,208.185.50.46,6,59.0,35002 -> 443,BENIGN
2018-11-03 10:22:50.164251,192.168.50.9,23.194.142.213,6,31.0,58402 -> 443,BENIGN
2018-11-03 10:22:50.164304,192.168.50.9,8.43.72.24,6,59.0,40692 -> 443,BENIGN
2018-11-03 10:22:50.164365,192.168.50.9,52.85.89.197,6,31.0,41432 -> 443,BENIGN
2018-11-03 10:22:50.164367,192.168.50.9,52.85.89.197,6,31.0,41432 -> 443,BENIGN
2018-11-03 10:22:50.164432,192.168.50.9,8.43.72.24,6,59.0,40684 -> 443,BENIGN
2018-11-03 10:22:50.164494,192.168.50.9,52.85.93.223,6,0.0,40860 -> 80,BENIGN
2018-11-03 10:22:50.164497,192.168.50.9,52.85.93.166,6,31.0,59520 -> 443,BENIGN
2018-11-03 10:22:50.164550,192.168.50.9,72.21.91.29,6,0.0,51498 -> 80,BENIGN
2018-11-03 10:22:50.164603,192.168.50.9,54.243.214.170,6,31.0,54172 -> 443,BENIGN
2018-11-03 10:22:50.164755,192.168.50.9,23.194.141.179,6,31.0,33720 -> 443,BENIGN
2018-11-03 10:22:50.164826,192.168.50.9,172.217.12.206,6,0.0,44588 -> 80,BENIGN
2018-11-03 10:22:50.164827,192.168.50.9,172.217.12.206,6,0.0,44590 -> 80,BENIGN
2018-11-03 10:22:50.164829,192.168.50.9,23.194.142.35,6,31.0,56132 -> 443,BENIGN
2018-11-03 10:22:50.164893,192.168.50.9,23.194.142.213,6,31.0,58406 -> 443,BENIGN
2018-11-03 10:22:50.164949,192.168.50.9,23.194.142.213,6,31.0,58396 -> 443,BENIGN
2018-11-03 10:22:50.196446,23.194.142.213,192.168.50.9,6,74.0,443 -> 58400,BENIGN
2018-11-03 10:22:50.197994,23.194.142.213,192.168.50.9,6,74.0,443 -> 58402,BENIGN
2018-11-03 10:22:50.197996,23.194.141.179,192.168.50.9,6,74.0,443 -> 33720,BENIGN
2018-11-03 10:22:50.198145,23.194.142.213,192.168.50.9,6,74.0,443 -> 58406,BENIGN
2018-11-03 10:22:50.198147,23.194.142.35,192.168.50.9,6,74.0,443 -> 56132,BENIGN
2018-11-03 10:22:50.198196,23.194.142.213,192.168.50.9,6,74.0,443 -> 58396,BENIGN
2018-11-03 10:22:50.211159,8.43.72.24,192.168.50.9,6,12.0,443 -> 40692,BENIGN
2018-11-03 10:22:50.211230,192.168.50.9,8.43.72.24,6,12.0,40692 -> 443,BENIGN
2018-11-03 10:22:50.212738,8.43.72.24,192.168.50.9,6,12.0,443 -> 40684,BENIGN
2018-11-03 10:22:50.212785,192.168.50.9,8.43.72.24,6,12.0,40684 -> 443,BENIGN
2018-11-03 10:22:50.213042,208.185.50.46,192.168.50.9,6,12.0,443 -> 35002,BENIGN
2018-11-03 10:22:50.213045,192.168.50.9,208.185.50.46,6,12.0,35002 -> 443,BENIGN
2018-11-03 10:22:50.216691,172.217.12.206,192.168.50.9,6,0.0,80 -> 44588,BENIGN
2018-11-03 10:22:50.216938,172.217.12.206,192.168.50.9,6,0.0,80 -> 44590,BENIGN
2018-11-03 10:22:50.232489,192.168.50.9,172.217.6.238,6,276.0,47504 -> 443,BENIGN
2018-11-03 10:22:50.232544,192.168.50.9,173.194.205.154,6,184.0,51518 -> 443,BENIGN
2018-11-03 10:22:50.232545,192.168.50.9,173.241.244.143,6,168.0,38062 -> 443,BENIGN
2018-11-03 10:22:50.238007,54.243.214.170,192.168.50.9,6,31.0,443 -> 54172,BENIGN
